Date,Ticker,ETH_Weekend_Ret,Stock_Gap,Strategy_Ret
2023-12-18,PSNY,-0.03479652619787527,0.014198824815269602,0.04
2023-12-18,BZFD,-0.03479652619787527,0.007352934086817846,0.11065693628820386
2023-12-18,OPEN,-0.03479652619787527,0.016069235103701764,0.01581509856664611
2023-12-18,DNA,-0.03479652619787527,0.00625002384185791,0.012422348107229005
2024-01-08,LCID,0.0068091376055213265,0.01055402889386466,0.006527415273629834
2024-01-08,BZFD,0.0068091376055213265,0.0058026330033787875,-0.0380769385952927
2024-01-08,BIRD,0.0068091376055213265,0.009090943769975142,-0.009008957149438354
2024-01-08,OPEN,0.0068091376055213265,0.01652890933552547,-0.07046070092993582
2024-01-08,PTON,0.0068091376055213265,0.010416692536738992,0.02798233553577325
2024-01-08,UPST,0.0068091376055213265,0.02761730509095654,-0.039873513496007235
2024-01-08,AFRM,0.0068091376055213265,0.012591183618768714,-0.04038545772338737
2024-01-08,MARA,0.0068091376055213265,0.02702524017027283,-0.04844565334736214
2024-01-08,RIOT,0.0068091376055213265,0.018230891049248424,-0.06067639035028306
2024-01-22,LCID,-0.04746117869810495,0.007352898896360429,-0.034671561173927154
2024-01-22,OPEN,-0.04746117869810495,0.056961969446056325,-0.04784432836806404
2024-01-22,PTON,-0.04746117869810495,0.014388475634778753,-0.037234050198272105
2024-01-22,UPST,-0.04746117869810495,0.054756836669452906,-0.04495357475750175
2024-01-22,AFRM,-0.04746117869810495,0.07871028143204711,0.025494502140925482
2024-01-22,AMC,-0.04746117869810495,0.019955581193628016,0.026086932184114293
2024-01-22,BB,-0.04746117869810495,0.01749269434745705,-0.02865326772473052
2024-01-29,LCID,-0.0068282422479577195,0.0339511927580274,-0.23090903542258523
2024-01-29,BZFD,-0.0068282422479577195,0.014713365842712836,0.07100000871717917
2024-01-29,OPEN,-0.0068282422479577195,0.011940358629948591,-0.09734510722541195
2024-01-29,MARA,-0.0068282422479577195,0.005880680197607947,-0.030623673298774495
2024-01-29,AMC,-0.0068282422479577195,0.009828000040771332,-0.03771282918150498
2024-01-29,BB,-0.0068282422479577195,0.009683315489665119,-0.017064829753270953
2024-02-05,RENT,0.008585100768098633,0.047709873749170836,0.07744056785658376
2024-02-05,KOSS,0.008585100768098633,0.03619537561509683,0.0586207140356684
2024-02-12,BZFD,0.009222531824318767,0.050911023138005676,-0.04538501683276535
2024-02-12,OPEN,0.009222531824318767,0.011396000558891188,-0.0014084829600224421
2024-02-12,PTON,0.009222531824318767,0.009911911161245531,-0.05343508909938825
2024-02-12,BYND,0.009222531824318767,0.006992966885427103,0.03749999834431538
2024-02-12,BB,0.009222531824318767,0.008944492403020367,0.003546095992902228
2024-02-26,LCID,0.055231074906513467,0.006622478494644708,-0.03289479999661195
2024-02-26,PSNY,0.055231074906513467,0.03076925033178085,-0.04477609957460433
2024-02-26,BZFD,0.055231074906513467,0.06150480786900377,0.03529410114750335
2024-02-26,BIRD,0.055231074906513467,0.014957302185676933,-0.002842150236430921
2024-02-26,MARA,0.055231074906513467,0.030202058188556653,-0.18066725889855667
2024-02-26,AMC,0.055231074906513467,0.005637000155576861,0.004484300617814165
2024-03-04,LCID,0.03133073395468132,0.006024004326693883,0.03592805480464009
2024-03-04,BZFD,0.03133073395468132,0.015276867072257729,-0.03510965759654645
2024-03-04,RENT,0.03133073395468132,0.04685861359843482,0.06351580910797167
2024-03-04,DNA,0.03133073395468132,0.027237459200734795,0.05303035776367432
2024-03-04,AFRM,0.03133073395468132,0.015908481768494912,0.024977357176434716
2024-03-04,MARA,0.03133073395468132,0.038899449111153415,0.08273899880253337
2024-03-04,RIOT,0.03133073395468132,0.027186141901718072,0.09170597866984875
2024-03-18,LCID,-0.022031311564833025,0.03345716208661943,0.008992737392528106
2024-03-18,PSNY,-0.022031311564833025,0.021671810537177864,0.06666672831833964
2024-03-18,BZFD,-0.022031311564833025,0.012368434509082022,0.02859372857498108
2024-03-18,RENT,-0.022031311564833025,0.03683492274717534,0.10263160784158716
2024-03-18,BIRD,-0.022031311564833025,0.013559849172892241,0.04999998389063676
2024-03-18,OPEN,-0.022031311564833025,0.017798480259520397,-0.05583462978953488
2024-03-18,AFRM,-0.022031311564833025,0.00593474060568562,-0.0091444703433745
2024-03-18,BB,-0.022031311564833025,0.008787295851474863,0.07752608232901234
2024-03-25,LCID,0.05225213797419625,0.13714800295095056,0.06822445276734186
2024-03-25,PSNY,0.05225213797419625,0.024539814126736254,0.005988008906138191
2024-03-25,BZFD,0.05225213797419625,0.02493075706979605,-0.09378379945775883
2024-03-25,RENT,0.05225213797419625,0.011331502350550714,0.012324905091706004
2024-03-25,BIRD,0.05225213797419625,0.01803368067917807,0.07957145145961217
2024-03-25,AFRM,0.05225213797419625,0.00803664141919654,-0.00840754878350512
2024-03-25,MARA,0.05225213797419625,0.021092934507904067,0.016854425595222638
2024-03-25,RIOT,0.05225213797419625,0.015775662364851558,-0.07290770111337155
2024-03-25,AMC,0.05225213797419625,0.00735299273758295,0.004866175249831918
2024-03-25,GME,0.05225213797419625,0.024427456908846065,-0.1274217606874414
2024-03-25,BB,0.05225213797419625,0.007518789579387513,0.013059733193603443
2024-04-08,LCID,0.0868383962426182,0.0133843360067092,0.0037735273253242923
2024-04-08,BZFD,0.0868383962426182,0.018070796787751024,0.008499994747340757
2024-04-08,RENT,0.0868383962426182,0.01702136250846386,-0.10878660211342599
2024-04-08,BIRD,0.0868383962426182,0.011367108931284179,0.02673148774277214
2024-04-08,OPEN,0.0868383962426182,0.020332742443056297,0.02355074545110739
2024-04-08,PTON,0.0868383962426182,0.008264454667762735,-0.020491750684785696
2024-04-08,UPST,0.0868383962426182,0.006896554925954249,-0.018533480962016863
2024-04-08,AFRM,0.0868383962426182,0.005629014122794361,-0.03207265953889601
2024-04-08,MARA,0.0868383962426182,0.05206068637034979,0.07422683311200551
2024-04-08,RIOT,0.0868383962426182,0.03925422852564472,0.051463651410879635
2024-04-08,AMC,0.0868383962426182,0.011647203354140675,0.029605235295612375
2024-04-08,BB,0.0868383962426182,0.010638287978706683,-0.008771963580347817
2024-04-15,BZFD,-0.008379649371011176,0.0062499939464033556,0.0007453172036995751
2024-04-15,RENT,-0.008379649371011176,0.15736840900621915,0.3274215499866295
2024-04-15,OPEN,-0.008379649371011176,0.008510630526872615,0.07383964589306373
2024-04-15,DNA,-0.008379649371011176,0.009803865653465601,0.07669893851411234
2024-04-15,AMC,-0.008379649371011176,0.007547162342173654,0.07865169743308029
2024-04-22,BZFD,0.03841404901254074,0.007179532558961987,0.019857466297314125
2024-04-22,RENT,0.03841404901254074,0.03109657169699161,0.0896825460499795
2024-04-22,PTON,0.03841404901254074,0.00660065383345211,-0.0016393818095376345
2024-04-22,UPST,0.03841404901254074,0.014863972848915916,0.005858542811466199
2024-04-22,AFRM,0.03841404901254074,0.013870977586315524,-0.017181005502242577
2024-04-22,MARA,0.03841404901254074,0.03939391627456203,-0.02448980091172379
2024-04-22,RIOT,0.03841404901254074,0.06739723519103168,-0.15617043942454467
2024-04-22,AMC,0.03841404901254074,0.012658215432456961,-0.06581246754806537
2024-04-22,BB,0.03841404901254074,0.007299263086460757,-0.010869554888924153
2024-04-29,LCID,-0.0032769865030468854,0.02448981148856027,0.005976156318692571
2024-04-29,PSNY,-0.0032769865030468854,0.033898436588250924,0.0
2024-04-29,OPEN,-0.0032769865030468854,0.041352007862366785,0.04978291282666744
2024-04-29,BYND,-0.0032769865030468854,0.021874978812411742,-0.02599389560940883
2024-04-29,BB,-0.0032769865030468854,0.007042247017941755,-0.003496500290228781
2024-05-06,LCID,0.001365285349735369,0.01798561200438608,-0.09010604993479294
2024-05-06,PSNY,0.001365285349735369,0.007462667446939887,0.044444519796489196
2024-05-06,RENT,0.001365285349735369,0.03832747194702276,0.027516768987176088
2024-05-06,OPEN,0.001365285349735369,0.0180995299378213,-0.0466666751437717
2024-05-06,DNA,0.001365285349735369,0.021718720935188382,-0.014001030767473438
2024-05-06,UPST,0.001365285349735369,0.02824920710032638,-0.036530111231609354
2024-05-06,AFRM,0.001365285349735369,0.007727546318713275,-0.02243683431039134
2024-05-06,MARA,0.001365285349735369,0.051999991280691965,-0.12411732027978867
2024-05-06,RIOT,0.001365285349735369,0.022115433110289687,-0.014110970547074414
2024-05-06,BB,0.001365285349735369,0.010238897851962572,-0.016891875564834548
2024-05-13,LCID,0.025674927554159475,0.01127823834988245,-0.04460954944882591
2024-05-13,PSNY,0.025674927554159475,0.023622088239458067,-0.023076962202023238
2024-05-13,BZFD,0.025674927554159475,0.012406876251771426,-0.05147059854751659
2024-05-13,BIRD,0.025674927554159475,0.04718471203754074,-0.147738601875176
2024-05-13,OPEN,0.025674927554159475,0.023758024613035843,-0.05063296614858408
2024-05-13,DNA,0.025674927554159475,0.016548454177695432,-0.08527130063684253
2024-05-13,PTON,0.025674927554159475,0.021327051436607604,0.025522073079997456
2024-05-13,BYND,0.025674927554159475,0.013986000461364953,-0.0993103158885035
2024-05-13,UPST,0.025674927554159475,0.033477762973727114,-0.045541147303649394
2024-05-13,AFRM,0.025674927554159475,0.02533252521665288,0.011426891117257405
2024-05-13,MARA,0.025674927554159475,0.031505305411706895,0.02375566001381749
2024-05-13,RIOT,0.025674927554159475,0.03369569848300474,0.0005257743765065998
2024-05-13,AMC,0.025674927554159475,0.20754717907059447,-0.4836364252114102
2024-05-13,GME,0.025674927554159475,0.5094555301412443,-0.15583139617484637
2024-05-13,BB,0.025674927554159475,0.03780065012074549,-0.029801296270770244
2024-05-13,KOSS,0.025674927554159475,0.21333423298859389,-0.126288597078758
2024-05-20,BIRD,0.0012706614776650188,0.049578748854662326,0.0496052447068722
2024-05-20,DNA,0.0012706614776650188,0.02633860521326243,0.07482051677426908
2024-05-20,MARA,0.0012706614776650188,0.0115711177681127,-0.13411288653021092
2024-05-20,RIOT,0.0012706614776650188,0.008955238893513866,-0.0818540330970121
2024-06-03,LCID,0.008890037167911072,0.007042213319620123,0.008741192517110785
2024-06-03,PSNY,0.008890037167911072,0.06369669343409337,0.029401199816032685
2024-06-03,BZFD,0.008890037167911072,0.014336904085998865,0.02826852503984876
2024-06-03,RENT,0.008890037167911072,0.07351076322390106,0.07201888763066765
2024-06-03,OPEN,0.008890037167911072,0.011441691543309145,0.013574647453365974
2024-06-03,DNA,0.008890037167911072,0.018853638414677614,-0.011214852647524493
2024-06-03,PTON,0.008890037167911072,0.010989000192372348,0.009510892716241275
2024-06-03,BYND,0.008890037167911072,0.04084320639622692,0.017088636361029946
2024-06-03,UPST,0.008890037167911072,0.0294949309994476,0.052786473215000865
2024-06-03,AFRM,0.008890037167911072,0.022548679094299393,0.03808885325842439
2024-06-03,MARA,0.008890037167911072,0.0342885433752924,0.03043047001376009
2024-06-03,RIOT,0.008890037167911072,0.02974358583107973,0.038844655857027885
2024-06-03,AMC,0.008890037167911072,0.2505747532148417,0.11305151497912917
2024-06-03,GME,0.008890037167911072,0.73982675164579,0.30306043329229454
2024-06-03,BB,0.008890037167911072,0.042857187864732534,0.046232872238345414
2024-06-03,KOSS,0.008890037167911072,0.1337772155796765,0.11257034019155793
2024-06-10,PSNY,-0.005195787495347086,0.0067430193911351645,0.007961547389284958
2024-06-10,AMC,-0.005195787495347086,0.006101833790617302,0.046450227726021545
2024-06-10,GME,-0.005195787495347086,0.02694081012218661,0.14321713034815597
2024-06-17,PSNY,0.023692080872541425,0.05820104287450848,-0.1536111451323625
2024-06-17,BZFD,0.023692080872541425,0.04444440205891927,0.0744680678374947
2024-06-17,BIRD,0.023692080872541425,0.024279260884292365,0.012962994523172122
2024-06-24,PSNY,-0.055741335805860895,0.03840689271837785,0.03849325390867093
2024-06-24,BZFD,-0.055741335805860895,0.04245290445577358,-0.19004528011053992
2024-06-24,RENT,-0.055741335805860895,0.012545827966318595,0.03304085024615825
2024-06-24,BIRD,-0.055741335805860895,0.02009689385893971,-0.03588398857972898
2024-06-24,DNA,-0.055741335805860895,0.008610048442666286,0.10707308855459373
2024-06-24,AFRM,-0.055741335805860895,0.03819093383851767,-0.08744759638065361
2024-06-24,BB,-0.055741335805860895,0.008658000615553437,0.030042890787505803
2024-07-01,LCID,0.021636978531966205,0.019230769230769232,0.0
2024-07-01,PSNY,0.021636978531966205,0.0178117081277723,-0.14937496185302734
2024-07-01,BZFD,0.021636978531966205,0.01449273985189887,0.003214308248491087
2024-07-01,RENT,0.021636978531966205,0.01885713849748884,0.15311270633302865
2024-07-01,BIRD,0.021636978531966205,0.019407955375294505,0.03788462190938443
2024-07-01,DNA,0.021636978531966205,0.03186654405414786,0.04335291123802771
2024-07-01,MARA,0.021636978531966205,0.025167779909461317,-0.1094441903502044
2024-07-01,RIOT,0.021636978531966205,0.026315764707211,-0.06303420664839403
2024-07-08,LCID,0.0200955618757029,0.06122439579220748,-0.01282056219714344
2024-07-08,PSNY,0.0200955618757029,0.027221368887888064,0.10659999847412109
2024-07-08,BZFD,0.0200955618757029,0.0308529205798755,0.017605617544854384
2024-07-08,OPEN,0.0200955618757029,0.005681812794001605,-0.028248628284956813
2024-07-08,PTON,0.0200955618757029,0.01744184354113684,-0.025714261191231862
2024-07-08,BYND,0.0200955618757029,0.005625873572699323,0.04895103496003271
2024-07-08,UPST,0.0200955618757029,0.00905168437787798,0.008116212528665226
2024-07-08,AFRM,0.0200955618757029,0.00889479311719387,0.023255817032762634
2024-07-08,MARA,0.0200955618757029,0.01991284093101441,0.0524526428218755
2024-07-08,RIOT,0.0200955618757029,0.01453793786698016,0.038382802705194195
2024-07-08,AMC,0.0200955618757029,0.007936500427734288,-0.07480317325746992
2024-07-08,BB,0.0200955618757029,0.006012066369619719,0.02788841972460659
2024-07-15,RENT,0.0800757023356653,0.012472859846805982,0.03935727561555412
2024-07-15,BIRD,0.0800757023356653,0.10056241100956592,-0.02183680899410766
2024-07-15,OPEN,0.0800757023356653,0.04424774559935741,-0.07627121811795395
2024-07-15,DNA,0.0800757023356653,0.03471013647208367,0.026836606890065118
2024-07-15,PTON,0.0800757023356653,0.005509636445175157,-0.030136956773079735
2024-07-15,UPST,0.0800757023356653,0.024649419120853056,-0.07966003749443021
2024-07-15,AFRM,0.0800757023356653,0.005416379229968384,-0.08080800166767771
2024-07-15,MARA,0.0800757023356653,0.05488682544647293,-0.12186216772654662
2024-07-15,RIOT,0.0800757023356653,0.05354406957571853,-0.1103582141086561
2024-07-22,LCID,-0.011008956638718318,0.014245014864278283,-0.007022472211107927
2024-07-22,PSNY,-0.011008956638718318,0.03034459823372784,0.06890415421020686
2024-07-22,BZFD,-0.011008956638718318,0.01476013331733319,0.0036363601684570312
2024-07-22,RENT,-0.011008956638718318,0.029593185567508562,-0.007179625405882628
2024-07-22,OPEN,-0.011008956638718318,0.028571400767513182,0.0019840778016595824
2024-07-22,DNA,-0.011008956638718318,0.013840816747774355,0.03788406038385716
2024-07-22,UPST,-0.011008956638718318,0.013318895706962049,0.01811723750596851
2024-07-22,AFRM,-0.011008956638718318,0.01633300156794626,0.02756113979417078
2024-07-22,MARA,-0.011008956638718318,0.010101010101010102,0.04199996948242188
2024-07-22,RIOT,-0.011008956638718318,0.01955885559402796,0.0016326904296875
2024-07-22,AMC,-0.011008956638718318,0.01397199433658344,-0.03858269726884943
2024-07-22,BB,-0.011008956638718318,0.012448120465286207,0.004098356651125815
2024-07-22,KOSS,-0.011008956638718318,0.0282425757710599,-0.014033745062900949
2024-07-29,LCID,0.02872680978338916,0.007385637399316217,-0.013196390558300485
2024-07-29,BZFD,0.02872680978338916,0.007142850452539758,-0.01773047996451114
2024-07-29,DNA,0.02872680978338916,0.026749521149712244,0.0350026084875133
2024-07-29,PTON,0.02872680978338916,0.009735767886549632,-0.0013773762712701548
2024-07-29,UPST,0.02872680978338916,0.007659856411934699,0.009882182978315888
2024-07-29,AFRM,0.02872680978338916,0.008483937183996452,0.017922449465377296
2024-07-29,MARA,0.02872680978338916,0.045880607381084265,0.0943730256786426
2024-07-29,RIOT,0.02872680978338916,0.037037033884759374,0.08519791573737451
2024-07-29,AMC,0.02872680978338916,0.013513547100604451,0.01619048345656622
2024-08-12,BIRD,0.00870638427376207,0.008573195581751345,0.00561344816990118
2024-08-12,AMC,0.00870638427376207,0.008991024028971882,0.0
2024-08-12,KOSS,0.00870638427376207,0.028443123069318062,0.026200848811800907
2024-08-19,PSNY,-0.01570667220467088,0.046205652270312994,0.1047710908301879
2024-08-19,DNA,-0.01570667220467088,0.047013459305851574,-0.014095450797802328
2024-08-19,UPST,-0.01570667220467088,0.005161603358342865,-0.09405404168206292
2024-08-19,MARA,-0.01570667220467088,0.008004991991836923,-0.00397059397536526
2024-08-19,AMC,-0.01570667220467088,0.008016120345677332,0.0049701976788554016
2024-08-19,KOSS,-0.01570667220467088,0.028457995694643197,-0.10038612763488584
2024-08-26,OPEN,-0.00920986436213948,0.035555521647135414,-0.07510738045712517
2024-08-26,DNA,-0.00920986436213948,0.0052162678167957405,0.03907200381190281
2024-08-26,PTON,-0.00920986436213948,0.012396682001644102,-0.0030611971823790184
2024-08-26,BYND,-0.00920986436213948,0.008902139711311171,0.04044118936086572
2024-08-26,UPST,-0.00920986436213948,0.010115416951910209,-0.016965156550452925
2024-08-26,AFRM,-0.00920986436213948,0.03130961980344487,0.017876404042579758
2024-08-26,KOSS,-0.00920986436213948,0.02885132036384776,-0.040211653133405516
2024-09-09,PSNY,0.0696178789584581,0.07299279625487673,-0.010204011902200855
2024-09-09,BZFD,0.0696178789584581,0.006451555345359816,-0.040598304314021325
2024-09-09,RENT,0.0696178789584581,0.009174347244904797,0.07090906663374467
2024-09-09,DNA,0.0696178789584581,0.008865282255054284,0.05448153596873155
2024-09-09,UPST,0.0696178789584581,0.013310089658135056,-0.00923478822730248
2024-09-09,AFRM,0.0696178789584581,0.007794212106474945,0.015983571331493546
2024-09-09,MARA,0.0696178789584581,0.03213754121808158,-0.059377238950654436
2024-09-09,RIOT,0.0696178789584581,0.028974148182910695,-0.03805174938629898
2024-09-16,PSNY,-0.05043066529832139,0.006172902493352144,-0.11042939760081293
2024-09-16,BZFD,-0.05043066529832139,0.02063792403169849,-0.014705868173635691
2024-09-23,LCID,0.04021842152163919,0.005698027681879014,0.016997124280137974
2024-09-23,BZFD,0.04021842152163919,0.0072727203369140625,0.010830314655719266
2024-09-23,BIRD,0.04021842152163919,0.024390259031121183,0.0650794145771991
2024-09-23,OPEN,0.04021842152163919,0.016786497252640444,0.03773581510593208
2024-09-23,PTON,0.04021842152163919,0.022494915443312787,0.048999977111816403
2024-09-23,UPST,0.04021842152163919,0.0052843250025941665,0.03554447951249793
2024-09-23,AFRM,0.04021842152163919,0.008693700052211862,0.012596678338656768
2024-09-23,BB,0.04021842152163919,0.006289352186228403,-0.01874993170301391
2024-09-23,KOSS,0.04021842152163919,0.01744184354113684,0.002857140132359096
2024-09-30,PSNY,-0.026505390804954627,0.021857867302180853,0.06951867766949597
2024-09-30,KOSS,-0.026505390804954627,0.06022413350372137,0.019815071593916666
2024-10-07,LCID,0.01814195130005918,0.0074737273423238545,-0.014836909791570357
2024-10-07,RENT,0.01814195130005918,0.005381242814791642,-0.020288287781606018
2024-10-07,MARA,0.01814195130005918,0.009812931273685398,0.028849096694060355
2024-10-07,RIOT,0.01814195130005918,0.024809181723790565,-0.014276817723305408
2024-10-14,BZFD,0.04500657562314401,0.008510630526872615,-0.027426185805542982
2024-10-14,BIRD,0.04500657562314401,0.012428309174647763,0.03210577409716131
2024-10-14,OPEN,0.04500657562314401,0.013333320617675781,-0.0157894588243266
2024-10-14,UPST,0.04500657562314401,0.035296616850920684,-0.11049499321949098
2024-10-14,MARA,0.04500657562314401,0.04293718401748636,-0.013126450498215161
2024-10-14,RIOT,0.04500657562314401,0.031995402130272146,-0.0074970680289872995
2024-10-14,BB,0.04500657562314401,0.0060362597736030804,0.0039999961853027345
2024-10-14,KOSS,0.04500657562314401,0.013755145102465878,0.0217096132831177
2024-10-21,UPST,0.010570879406041976,0.010724358955035665,0.02252425300957736
2024-10-21,AFRM,0.010570879406041976,0.013468065075054492,0.03256923358467808
2024-10-28,LCID,0.015391385384595111,0.008000030517578124,0.0039682689858006985
2024-10-28,PSNY,0.015391385384595111,0.02641507514617728,-0.01838235328491722
2024-10-28,BZFD,0.015391385384595111,0.025531993035336476,-0.058091228838002294
2024-10-28,RENT,0.015391385384595111,0.0285503814375957,-0.006944414221630507
2024-10-28,OPEN,0.015391385384595111,0.017142840794154575,-0.05337080344785417
2024-10-28,DNA,0.015391385384595111,0.018404979046077567,0.0036144255761198117
2024-10-28,PTON,0.015391385384595111,0.02388528877690134,0.0038879656606045066
2024-10-28,BYND,0.015391385384595111,0.010292962253601103,-0.03291536589029905
2024-10-28,UPST,0.015391385384595111,0.02274978324897356,-0.004448733826735272
2024-10-28,AFRM,0.015391385384595111,0.028624100582036564,-0.006090940957709939
2024-10-28,MARA,0.015391385384595111,0.04014060618253656,-0.06704228360887984
2024-10-28,RIOT,0.015391385384595111,0.03795107563762631,-0.05494507274315027
2024-10-28,AMC,0.015391385384595111,0.006928455043175238,-0.016054975385469787
2024-10-28,GME,0.015391385384595111,0.012633636046924484,-0.09165066379209827
2024-10-28,BB,0.015391385384595111,0.008368192488977131,0.0
2024-10-28,KOSS,0.015391385384595111,0.007162474834689889,-0.047593005909924595
2024-11-11,LCID,0.08299054537775408,0.02262443399861825,-0.039822991298186186
2024-11-11,BZFD,0.08299054537775408,0.016274805124076388,-0.12455521358656724
2024-11-11,RENT,0.08299054537775408,0.034303526780850496,0.020100483728542687
2024-11-11,BIRD,0.08299054537775408,0.021383657908497406,0.008620652193445086
2024-11-11,DNA,0.08299054537775408,0.020000008975758272,-0.009227211418924373
2024-11-11,AFRM,0.08299054537775408,0.03249404523063526,-0.20029180287698778
2024-11-11,MARA,0.08299054537775408,0.15644492020214326,-0.1240449541070488
2024-11-11,RIOT,0.08299054537775408,0.09075282037525521,-0.07306586685545229
2024-11-11,AMC,0.08299054537775408,0.005847975394087777,-0.044185946966395405
2024-11-11,GME,0.08299054537775408,0.014050597495531015,-0.07907757117351398
2024-11-11,KOSS,0.08299054537775408,0.01449273960151203,-0.09571429661342076
2024-11-18,BZFD,-0.0010317858941178014,0.014681839163218477,-0.027331202898434066
2024-11-18,RENT,-0.0010317858941178014,0.013933560075451688,0.00739954487758441
2024-11-18,BIRD,-0.0010317858941178014,0.030178363262005733,0.0119840412576513
2024-11-18,DNA,-0.0010317858941178014,0.009419143462712156,0.015552085116992334
2024-11-18,AFRM,-0.0010317858941178014,0.02296601313119761,-0.08040380821778483
2024-11-25,LCID,0.02680244372214432,0.0167464300410518,-0.016470606186810663
2024-11-25,PSNY,0.02680244372214432,0.008849534618207335,-0.06578947221656772
2024-11-25,BZFD,0.02680244372214432,0.025159375680031286,-0.09419348932081653
2024-11-25,RENT,0.02680244372214432,0.04175788477847451,-0.006396084892596846
2024-11-25,BIRD,0.02680244372214432,0.014423063697193721,0.01658760623327892
2024-11-25,OPEN,0.02680244372214432,0.05764405516420318,-0.07582942833436591
2024-11-25,DNA,0.02680244372214432,0.03491620186142313,-0.09851558852131315
2024-11-25,PTON,0.02680244372214432,0.03176720704544791,0.025198467668871766
2024-11-25,BYND,0.02680244372214432,0.010266265443963297,-0.06680160321531099
2024-11-25,UPST,0.02680244372214432,0.042826343449135836,-0.029926123662805088
2024-11-25,AFRM,0.02680244372214432,0.02686301201537983,-0.01451391074117356
2024-11-25,MARA,0.02680244372214432,0.03976944716937366,0.023651123513654847
2024-11-25,RIOT,0.02680244372214432,0.012999870518445695,0.03130018797180951
2024-11-25,AMC,0.02680244372214432,0.030769200135568466,-0.0362473505799265
2024-11-25,BB,0.02680244372214432,0.008510630526872615,-0.08860761531110105
2024-11-25,KOSS,0.02680244372214432,0.01136362558800321,-0.023174152318131826
2024-12-02,PSNY,0.0140620425475883,0.027272773511482006,0.04424778561897455
2024-12-02,RENT,0.0140620425475883,0.1122272509938153,0.02766478060563208
2024-12-02,BIRD,0.0140620425475883,0.008773614999013787,-0.012406876251771426
2024-12-02,OPEN,0.0140620425475883,0.02406994585237769,0.09188030857071011
2024-12-02,DNA,0.0140620425475883,0.025641056991266432,-0.0931817814830914
2024-12-02,PTON,0.0140620425475883,0.005357949309494295,0.07461235725380232
2024-12-02,AFRM,0.0140620425475883,0.02891492449782618,0.04855311626495058
2024-12-02,AMC,0.0140620425475883,0.019103107819755768,-0.004980098697693124
2024-12-02,BB,0.0140620425475883,0.01176469488264897,0.0077519308209066115
2024-12-09,LCID,-0.023680147692659602,0.02597404420359189,-0.07594941904330768
2024-12-09,PSNY,-0.023680147692659602,0.027272773511482006,0.0
2024-12-09,BZFD,-0.023680147692659602,0.04104473595365428,0.1666845836664642
2024-12-09,BIRD,-0.023680147692659602,0.030690568118534153,0.007444220408558315
2024-12-09,OPEN,-0.023680147692659602,0.027272700672307866,0.030973421919550187
2024-12-09,DNA,-0.023680147692659602,0.014567272937665004,0.09628381153978127
2024-12-09,BYND,-0.023680147692659602,0.0131578823536055,0.029220726274615687
2024-12-09,BB,-0.023680147692659602,0.011583000920443032,-0.12213747543469533
2024-12-16,LCID,0.0051590926476742455,0.007782131200209942,-0.05212356761981813
2024-12-16,UPST,0.0051590926476742455,0.005334968414667866,0.010613225159079169
2024-12-16,MARA,0.0051590926476742455,0.03210200305997773,-0.045590184638992205
